id,vendor_part_number,style_code,product_size_description,qty,override_qty,reset_qty,cost,meg_cost,mes_cost,2ht_cost,turbine_sku
,MVQSKL00,SKG3,M,38,0,5,9.26,0,0,0,SKG3_Blue Mist_M
,MVQSKL00,SKG3,L,71,0,5,9.26,0,0,0,SKG3_Blue Mist_L
,MVQSKL00,SKG3,XL,60,0,5,9.26,0,0,0,SKG3_Blue Mist_XL
,MVQSKL00,SKG3,XXL,34,0,5,9.26,0,0,0,SKG3_Blue Mist_2XL
,MVQSKL00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Blue Mist_3XL
,MVQSKJ00,SKG3,S,24,0,5,9.26,0,0,0,SKG3_Mango_S
,MVQSKJ00,SKG3,M,40,0,5,9.26,0,0,0,SKG3_Mango_M
,MVQSKJ00,SKG3,L,81,0,5,9.26,0,0,0,SKG3_Mango_L
,MVQSKJ00,SKG3,XL,57,0,5,9.26,0,0,0,SKG3_Mango_XL
,MVQSKJ00,SKG3,XXL,34,0,5,9.26,0,0,0,SKG3_Mango_2XL
,MVQSKJ00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Mango_3XL
,MVQSKQ00,SKG3,S,14,0,5,9.26,0,0,0,SKG3_Sea Glass_S
,MVQSKQ00,SKG3,M,71,0,5,9.26,0,0,0,SKG3_Sea Glass_M
,MVQSKQ00,SKG3,L,52,0,5,9.26,0,0,0,SKG3_Sea Glass_L
,MVQSKQ00,SKG3,XL,32,0,5,9.26,0,0,0,SKG3_Sea Glass_XL
,MVQSKQ00,SKG3,XXL,11,0,5,9.26,0,0,0,SKG3_Sea Glass_2XL
,MVQSKQ00,SKG3,XXXL,50,0,5,9.26,0,0,0,SKG3_Sea Glass_3XL
,MVQSKI00,SKG3,S,17,0,5,9.26,0,0,0,SKG3_Vanilla_S
,MVQSKI00,SKG3,M,31,0,5,9.26,0,0,0,SKG3_Vanilla_M
,MVQSKI00,SKG3,L,59,0,5,9.26,0,0,0,SKG3_Vanilla_L
,MVQSKI00,SKG3,XL,0,0,5,9.26,0,0,0,SKG3_Vanilla_XL
,MVQSKI00,SKG3,XXL,9,0,5,9.26,0,0,0,SKG3_Vanilla_2XL
,MVQSKI00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Vanilla_3XL
,MVQSLQ00,SLG3,S,19,0,5,10.94,0,0,0,SLG3_Sea Glass_S
,MVQSLQ00,SLG3,M,29,0,5,10.94,0,0,0,SLG3_Sea Glass_M
,MVQSLQ00,SLG3,L,60,0,5,10.94,0,0,0,SLG3_Sea Glass_L
,MVQSLQ00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Sea Glass_XL
,MVQSLQ00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Sea Glass_2XL
,MVQSLQ00,SLG3,XXXL,10,0,5,10.94,0,0,0,SLG3_Sea Glass_3XL
,MVQSMI00,SMG3,S,22,0,5,16.26,0,0,0,SMG3_Vanilla_S
,MVQSMI00,SMG3,M,30,0,5,16.26,0,0,0,SMG3_Vanilla_M
,MVQSMI00,SMG3,L,83,0,5,16.26,0,0,0,SMG3_Vanilla_L
,MVQSMI00,SMG3,XL,58,0,5,16.26,0,0,0,SMG3_Vanilla_XL
,MVQSMI00,SMG3,XXL,37,0,5,16.26,0,0,0,SMG3_Vanilla_2XL
,MVQSMI00,SMG3,XXXL,20,0,5,16.26,0,0,0,SMG3_Vanilla_3XL
,MVQSNJ00,SNG3,S,22,0,5,18.5,0,0,0,SNG3_Mango_S
,MVQSNJ00,SNG3,M,34,0,5,18.5,0,0,0,SNG3_Mango_M
,MVQSNJ00,SNG3,L,65,0,5,18.5,0,0,0,SNG3_Mango_L
,MVQSNJ00,SNG3,XL,39,0,5,18.5,0,0,0,SNG3_Mango_XL
,MVQSNJ00,SNG3,XXL,33,0,5,18.5,0,0,0,SNG3_Mango_2XL
,MVQSNJ00,SNG3,XXXL,10,0,5,18.5,0,0,0,SNG3_Mango_3XL
,MSQVJA00,VJG3-FTG,S,13,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_S
,MSQVJA00,VJG3-FTG,M,0,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_M
,MSQVJA00,VJG3-FTG,L,46,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_L
,MSQVJA00,VJG3-FTG,XL,42,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_XL
,MSQVJA00,VJG3-FTG,XXL,0,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_2XL
,MAQSSW00,MAQSSWG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_XS
,MAQSSW00,MAQSSWG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_S
,MAQSSW00,MAQSSWG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_M
,MAQSSW00,MAQSSWG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_L
,MAQSSW00,MAQSSWG3-FTG,XL,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_XL
,MAQSSW00,MAQSSWG3-FTG,XXL,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_2XL
,MAQSSB00,MAQSSBG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_XS
,MAQSSB00,MAQSSBG3-FTG,S,35,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_S
,MAQSSB00,MAQSSBG3-FTG,M,69,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_M
,MAQSSB00,MAQSSBG3-FTG,L,66,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_L
,MAQSSB00,MAQSSBG3-FTG,XL,69,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_XL
,MAQSSB00,MAQSSBG3-FTG,XXL,34,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_2XL
,MAQSSC00,MAQSSCG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_XS
,MAQSSC00,MAQSSCG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_S
,MAQSSC00,MAQSSCG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_M
,MAQSSC00,MAQSSCG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_L
,MAQSSC00,MAQSSCG3-FTG,XL,35,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_XL
,MAQSSC00,MAQSSCG3-FTG,XXL,35,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_2XL
,MAQSSN00,MAQSSNG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_XS
,MAQSSN00,MAQSSNG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_S
,MAQSSN00,MAQSSNG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_M
,MAQSSN00,MAQSSNG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_L
,MAQSSN00,MAQSSNG3-FTG,XL,34,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_XL
,MAQSSN00,MAQSSNG3-FTG,XXL,24,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_2XL
,MAQLSW00,MAQLSWG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_XS
,MAQLSW00,MAQLSWG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_S
,MAQLSW00,MAQLSWG3-FTG,M,35,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_M
,MAQLSW00,MAQLSWG3-FTG,L,30,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_L
,MAQLSW00,MAQLSWG3-FTG,XL,34,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_XL
,MAQLSW00,MAQLSWG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_2XL
,MAQLSB00,MAQLSBG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_XS
,MAQLSB00,MAQLSBG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_S
,MAQLSB00,MAQLSBG3-FTG,M,35,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_M
,MAQLSB00,MAQLSBG3-FTG,L,32,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_L
,MAQLSB00,MAQLSBG3-FTG,XL,32,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_XL
,MAQLSB00,MAQLSBG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_2XL
,MAQLSC00,MAQLSCG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_XS
,MAQLSC00,MAQLSCG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_S
,MAQLSC00,MAQLSCG3-FTG,M,37,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_M
,MAQLSC00,MAQLSCG3-FTG,L,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_L
,MAQLSC00,MAQLSCG3-FTG,XL,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_XL
,MAQLSC00,MAQLSCG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_2XL
,MAQLSN00,MAQLSNG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_XS
,MAQLSN00,MAQLSNG3-FTG,S,29,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_S
,MAQLSN00,MAQLSNG3-FTG,M,33,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_M
,MAQLSN00,MAQLSNG3-FTG,L,33,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_L
,MAQLSN00,MAQLSNG3-FTG,XL,33,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_XL
,MAQLSN00,MAQLSNG3-FTG,XXL,27,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_2XL
,MAQLSR00,MAQLSRG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_XS
,MAQLSR00,MAQLSRG3-FTG,S,30,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_S
,MAQLSR00,MAQLSRG3-FTG,M,0,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_M
,MAQLSR00,MAQLSRG3-FTG,L,35,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_L
,MAQLSR00,MAQLSRG3-FTG,XL,33,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_XL
,MAQLSR00,MAQLSRG3-FTG,XXL,28,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_2XL
,MAQFHW00,MAQFHWG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_XS
,MAQFHW00,MAQFHWG3-FTG,S,23,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_S
,MAQFHW00,MAQFHWG3-FTG,M,17,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_M
,MAQFHW00,MAQFHWG3-FTG,L,20,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_L
,MAQFHW00,MAQFHWG3-FTG,XL,24,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_XL
,MAQFHW00,MAQFHWG3-FTG,XXL,25,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_2XL
,MAQFHB00,MAQFHBG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_XS
,MAQFHB00,MAQFHBG3-FTG,S,21,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_S
,MAQFHB00,MAQFHBG3-FTG,M,18,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_M
,MAQFHB00,MAQFHBG3-FTG,L,36,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_L
,MAQFHB00,MAQFHBG3-FTG,XL,32,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_XL
,MAQFHB00,MAQFHBG3-FTG,XXL,17,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_2XL
,MAQFHC00,MAQFHCG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_XS
,MAQFHC00,MAQFHCG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_S
,MAQFHC00,MAQFHCG3-FTG,M,24,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_M
,MAQFHC00,MAQFHCG3-FTG,L,25,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_L
,MAQFHC00,MAQFHCG3-FTG,XL,21,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_XL
,MAQFHC00,MAQFHCG3-FTG,XXL,23,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_2XL
,MAQFHL00,MAQFHLG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_XS
,MAQFHL00,MAQFHLG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_S
,MAQFHL00,MAQFHLG3-FTG,M,23,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_M
,MAQFHL00,MAQFHLG3-FTG,L,26,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_L
,MAQFHL00,MAQFHLG3-FTG,XL,25,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_XL
,MAQFHL00,MAQFHLG3-FTG,XXL,25,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_2XL
,MAQFHN00,MAQFHNG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_XS
,MAQFHN00,MAQFHNG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_S
,MAQFHN00,MAQFHNG3-FTG,M,21,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_M
,MAQFHN00,MAQFHNG3-FTG,L,45,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_L
,MAQFHN00,MAQFHNG3-FTG,XL,21,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_XL
,MAQFHN00,MAQFHNG3-FTG,XXL,46,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_2XL
,MAQFHF00,MAQFHFG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_XS
,MAQFHF00,MAQFHFG3-FTG,S,25,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_S
,MAQFHF00,MAQFHFG3-FTG,M,25,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_M
,MAQFHF00,MAQFHFG3-FTG,L,23,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_L
,MAQFHF00,MAQFHFG3-FTG,XL,24,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_XL
,MAQFHF00,MAQFHFG3-FTG,XXL,24,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_2XL
,MAQFHR00,MAQFHRG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_XS
,MAQFHR00,MAQFHRG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_S
,MAQFHR00,MAQFHRG3-FTG,M,49,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_M
,MAQFHR00,MAQFHRG3-FTG,L,23,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_L
,MAQFHR00,MAQFHRG3-FTG,XL,21,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_XL
,MAQFHR00,MAQFHRG3-FTG,XXL,24,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_2XL
,MAQFCW00,MAQFCWG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_XS
,MAQFCW00,MAQFCWG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_S
,MAQFCW00,MAQFCWG3-FTG,M,18,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_M
,MAQFCW00,MAQFCWG3-FTG,L,48,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_L
,MAQFCW00,MAQFCWG3-FTG,XL,13,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_XL
,MAQFCW00,MAQFCWG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_2XL
,MAQFCB00,MAQFCBG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_XS
,MAQFCB00,MAQFCBG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_S
,MAQFCB00,MAQFCBG3-FTG,M,48,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_M
,MAQFCB00,MAQFCBG3-FTG,L,71,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_L
,MAQFCB00,MAQFCBG3-FTG,XL,46,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_XL
,MAQFCB00,MAQFCBG3-FTG,XXL,51,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_2XL
,MAQFCC00,MAQFCCG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_XS
,MAQFCC00,MAQFCCG3-FTG,S,21,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_S
,MAQFCC00,MAQFCCG3-FTG,M,26,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_M
,MAQFCC00,MAQFCCG3-FTG,L,23,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_L
,MAQFCC00,MAQFCCG3-FTG,XL,22,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_XL
,MAQFCC00,MAQFCCG3-FTG,XXL,25,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_2XL
,MAQFCL00,MAQFCLG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_XS
,MAQFCL00,MAQFCLG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_S
,MAQFCL00,MAQFCLG3-FTG,M,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_M
,MAQFCL00,MAQFCLG3-FTG,L,22,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_L
,MAQFCL00,MAQFCLG3-FTG,XL,25,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_XL
,MAQFCL00,MAQFCLG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_2XL
,MAQFCN00,MAQFCNG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_XS
,MAQFCN00,MAQFCNG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_S
,MAQFCN00,MAQFCNG3-FTG,M,22,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_M
,MAQFCN00,MAQFCNG3-FTG,L,23,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_L
,MAQFCN00,MAQFCNG3-FTG,XL,22,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_XL
,MAQFCN00,MAQFCNG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_2XL
,MAQFCR00,MAQFCRG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_XS
,MAQFCR00,MAQFCRG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_S
,MAQFCR00,MAQFCRG3-FTG,M,25,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_M
,MAQFCR00,MAQFCRG3-FTG,L,48,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_L
,MAQFCR00,MAQFCRG3-FTG,XL,48,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_XL
,MAQFCR00,MAQFCRG3-FTG,XXL,25,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_2XL
,MAQVJB00,MAQVJBG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_XS
,MAQVJB00,MAQVJBG3-FTG,S,12,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_S
,MAQVJB00,MAQVJBG3-FTG,M,52,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_M
,MAQVJB00,MAQVJBG3-FTG,L,74,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_L
,MAQVJB00,MAQVJBG3-FTG,XL,95,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_XL
,MAQVJB00,MAQVJBG3-FTG,XXL,2,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_2XL
,MAQVJC00,MAQVJCG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_XS
,MAQVJC00,MAQVJCG3-FTG,S,14,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_S
,MAQVJC00,MAQVJCG3-FTG,M,16,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_M
,MAQVJC00,MAQVJCG3-FTG,L,30,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_L
,MAQVJC00,MAQVJCG3-FTG,XL,31,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_XL
,MAQVJC00,MAQVJCG3-FTG,XXL,51,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_2XL
,MAQVJN00,MAQVJNG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_XS
,MAQVJN00,MAQVJNG3-FTG,S,4,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_S
,MAQVJN00,MAQVJNG3-FTG,M,59,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_M
,MAQVJN00,MAQVJNG3-FTG,L,68,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_L
,MAQVJN00,MAQVJNG3-FTG,XL,16,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_XL
,MAQVJN00,MAQVJNG3-FTG,XXL,0,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_2XL
,MAQVJR00,MAQVJRG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_XS
,MAQVJR00,MAQVJRG3-FTG,S,19,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_S
,MAQVJR00,MAQVJRG3-FTG,M,48,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_M
,MAQVJR00,MAQVJRG3-FTG,L,46,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_L
,MAQVJR00,MAQVJRG3-FTG,XL,30,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_XL
,MAQVJR00,MAQVJRG3-FTG,XXL,0,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_2XL
,WSQVVB00,WSQVVBG3-FTG,XXL,4,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_2XL
,WSQVVB00,WSQVVBG3-FTG,L,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_L
,WSQVVB00,WSQVVBG3-FTG,M,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_M
,WSQVVB00,WSQVVBG3-FTG,S,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_S
,WSQVVB00,WSQVVBG3-FTG,XL,7,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XL
,WSQVVB00,WSQVVBG3-FTG,XS,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XS
,WSQVV500,WSQVV5G3-FTG,XXL,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_2XL
,WSQVV500,WSQVV5G3-FTG,L,10,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_L
,WSQVV500,WSQVV5G3-FTG,M,11,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_M
,WSQVV500,WSQVV5G3-FTG,S,9,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_S
,WSQVV500,WSQVV5G3-FTG,XL,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_XL
,WSQVV500,WSQVV5G3-FTG,XS,0,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_XS
,WSQVVF00,WSQVVFG3-FTG,XXL,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_2XL
,WSQVVF00,WSQVVFG3-FTG,L,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_L
,WSQVVF00,WSQVVFG3-FTG,M,11,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_M
,WSQVVF00,WSQVVFG3-FTG,S,0,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_S
,WSQVVF00,WSQVVFG3-FTG,XL,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_XL
,WSQVVF00,WSQVVFG3-FTG,XS,0,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_XS
,WSQVVN00,WSQVVNG3-FTG,XXL,4,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_2XL
,WSQVVN00,WSQVVNG3-FTG,L,3,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_L
,WSQVVN00,WSQVVNG3-FTG,M,4,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_M
,WSQVVN00,WSQVVNG3-FTG,S,4,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_S
,WSQVVN00,WSQVVNG3-FTG,XL,9,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_XL
,WSQVVN00,WSQVVNG3-FTG,XS,3,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_XS
,WSQVVW00,WSQVVWG3-FTG,XXL,15,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_2XL
,WSQVVW00,WSQVVWG3-FTG,L,25,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_L
,WSQVVW00,WSQVVWG3-FTG,M,20,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_M
,WSQVVW00,WSQVVWG3-FTG,S,6,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_S
,WSQVVW00,WSQVVWG3-FTG,XL,77,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_XL
,WSQVVW00,WSQVVWG3-FTG,XS,9,0,0,33,38,38,36,WSQVVWG3-FTG_VANILLA_XS
,WSQVJB00,WSQVJBG3-FTG,XXL,4,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_2XL
,WSQVJB00,WSQVJBG3-FTG,L,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_L
,WSQVJB00,WSQVJBG3-FTG,M,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_M
,WSQVJB00,WSQVJBG3-FTG,S,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_S
,WSQVJB00,WSQVJBG3-FTG,XL,7,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XL
,WSQVJB00,WSQVJBG3-FTG,XS,0,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XS
