id,vendor_part_number,style_code,product_size_description,qty,override_qty,reset_qty,cost,meg_cost,mes_cost,2ht_cost,turbine_sku
746,WSQLCN00,LS14004-FTG,S,118,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_S
747,WSQLCN00,LS14004-FTG,M,186,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_M
748,WSQLCN00,MSQLCNG3-FTG,L,200,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_L
749,WSQLCN00,MSQLCNG3-FTG,XL,106,10,0,14.26,16.82,16.82,0,MSQLCNG3-FTG_NAVY_XL
750,WSQLCN00,MSQLCNG3-FTG,XXL,33,10,0,14.26,17.5,17.5,0,MSQLCNG3-FTG_NAVY_2XL
751,WSQLCA00,MSQLCLG3-FTG,XS,48,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_XS
752,WSQLCA00,MSQLCLG3-FTG,S,100,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_S
753,WSQLCA00,MSQLCLG3-FTG,M,289,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_M
754,WSQLCA00,MSQLCLG3-FTG,L,430,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_L
755,WSQLCA00,MSQLCLG3-FTG,XL,336,0,5,14.26,16.82,16.82,0,MSQLCLG3-FTG_LIONSROYAL_XL
756,WSQLCA00,MSQLCLG3-FTG,XXL,191,0,5,14.26,17.5,17.5,0,MSQLCLG3-FTG_LIONSROYAL_2XL
757,MVQSKL00,SKG3,S,23,0,5,9.26,0,0,0,SKG3_Blue Mist_S
758,MVQSKL00,SKG3,M,38,0,5,9.26,0,0,0,SKG3_Blue Mist_M
759,MVQSKL00,SKG3,L,71,0,5,9.26,0,0,0,SKG3_Blue Mist_L
760,MVQSKL00,SKG3,XL,61,0,5,9.26,0,0,0,SKG3_Blue Mist_XL
761,MVQSKL00,SKG3,XXL,34,0,5,9.26,0,0,0,SKG3_Blue Mist_2XL
762,MVQSKL00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Blue Mist_3XL
763,MVQSKJ00,SKG3,S,24,0,5,9.26,0,0,0,SKG3_Mango_S
764,MVQSKJ00,SKG3,M,40,0,5,9.26,0,0,0,SKG3_Mango_M
765,MVQSKJ00,SKG3,L,81,0,5,9.26,0,0,0,SKG3_Mango_L
766,MVQSKJ00,SKG3,XL,57,0,5,9.26,0,0,0,SKG3_Mango_XL
767,MVQSKJ00,SKG3,XXL,35,0,5,9.26,0,0,0,SKG3_Mango_2XL
768,MVQSKJ00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Mango_3XL
769,MVQSKQ00,SKG3,S,14,0,5,9.26,0,0,0,SKG3_Sea Glass_S
770,MVQSKQ00,SKG3,M,71,0,5,9.26,0,0,0,SKG3_Sea Glass_M
771,MVQSKQ00,SKG3,L,53,0,5,9.26,0,0,0,SKG3_Sea Glass_L
772,MVQSKQ00,SKG3,XL,33,0,5,9.26,0,0,0,SKG3_Sea Glass_XL
773,MVQSKQ00,SKG3,XXL,12,0,5,9.26,0,0,0,SKG3_Sea Glass_2XL
774,MVQSKQ00,SKG3,XXXL,50,0,5,9.26,0,0,0,SKG3_Sea Glass_3XL
775,MVQSKI00,SKG3,S,17,0,5,9.26,0,0,0,SKG3_Vanilla_S
776,MVQSKI00,SKG3,M,32,0,5,9.26,0,0,0,SKG3_Vanilla_M
777,MVQSKI00,SKG3,L,59,0,5,9.26,0,0,0,SKG3_Vanilla_L
778,MVQSKI00,SKG3,XL,0,0,5,9.26,0,0,0,SKG3_Vanilla_XL
779,MVQSKI00,SKG3,XXL,10,0,5,9.26,0,0,0,SKG3_Vanilla_2XL
780,MVQSKI00,SKG3,XXXL,10,0,5,9.26,0,0,0,SKG3_Vanilla_3XL
781,MVQSLQ00,SLG3,S,19,0,5,10.94,0,0,0,SLG3_Sea Glass_S
782,MVQSLQ00,SLG3,M,29,0,5,10.94,0,0,0,SLG3_Sea Glass_M
783,MVQSLQ00,SLG3,L,60,0,5,10.94,0,0,0,SLG3_Sea Glass_L
784,MVQSLQ00,SLG3,XL,0,0,5,10.94,0,0,0,SLG3_Sea Glass_XL
785,MVQSLQ00,SLG3,XXL,0,0,5,10.94,0,0,0,SLG3_Sea Glass_2XL
786,MVQSLQ00,SLG3,XXXL,10,0,5,10.94,0,0,0,SLG3_Sea Glass_3XL
787,MVQSMI00,SMG3,S,22,0,5,16.26,0,0,0,SMG3_Vanilla_S
788,MVQSMI00,SMG3,M,32,0,5,16.26,0,0,0,SMG3_Vanilla_M
789,MVQSMI00,SMG3,L,83,0,5,16.26,0,0,0,SMG3_Vanilla_L
790,MVQSMI00,SMG3,XL,60,0,5,16.26,0,0,0,SMG3_Vanilla_XL
791,MVQSMI00,SMG3,XXL,39,0,5,16.26,0,0,0,SMG3_Vanilla_2XL
792,MVQSMI00,SMG3,XXXL,20,0,5,16.26,0,0,0,SMG3_Vanilla_3XL
793,MVQSNJ00,SNG3,S,22,0,5,18.5,0,0,0,SNG3_Mango_S
794,MVQSNJ00,SNG3,M,34,0,5,18.5,0,0,0,SNG3_Mango_M
795,MVQSNJ00,SNG3,L,65,0,5,18.5,0,0,0,SNG3_Mango_L
796,MVQSNJ00,SNG3,XL,40,0,5,18.5,0,0,0,SNG3_Mango_XL
797,MVQSNJ00,SNG3,XXL,33,0,5,18.5,0,0,0,SNG3_Mango_2XL
798,MVQSNJ00,SNG3,XXXL,10,0,5,18.5,0,0,0,SNG3_Mango_3XL
799,MSQVJA00,VJG3-FTG,S,16,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_S
800,MSQVJA00,VJG3-FTG,M,29,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_M
801,MSQVJA00,VJG3-FTG,L,63,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_L
802,MSQVJA00,VJG3-FTG,XL,63,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_XL
803,MSQVJA00,VJG3-FTG,XXL,17,0,5,34,0,0,37,MSQVJAG3-FTG_ROYAL_2XL
804,MAQSSW00,MAQSSWG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_XS
805,MAQSSW00,MAQSSWG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_S
806,MAQSSW00,MAQSSWG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_M
807,MAQSSW00,MAQSSWG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_L
808,MAQSSW00,MAQSSWG3-FTG,XL,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_XL
809,MAQSSW00,MAQSSWG3-FTG,XXL,36,0,0,10.48,0,0,0,MAQSSWG3-FTG_White_2XL
810,MAQSSB00,MAQSSBG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_XS
811,MAQSSB00,MAQSSBG3-FTG,S,35,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_S
812,MAQSSB00,MAQSSBG3-FTG,M,70,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_M
813,MAQSSB00,MAQSSBG3-FTG,L,66,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_L
814,MAQSSB00,MAQSSBG3-FTG,XL,69,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_XL
815,MAQSSB00,MAQSSBG3-FTG,XXL,34,0,0,10.48,0,0,0,MAQSSBG3-FTG_Black_2XL
816,MAQSSC00,MAQSSCG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_XS
817,MAQSSC00,MAQSSCG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_S
818,MAQSSC00,MAQSSCG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_M
819,MAQSSC00,MAQSSCG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_L
820,MAQSSC00,MAQSSCG3-FTG,XL,35,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_XL
821,MAQSSC00,MAQSSCG3-FTG,XXL,35,0,0,10.48,0,0,0,MAQSSCG3-FTG_Heather_Grey_2XL
822,MAQSSN00,MAQSSNG3-FTG,XS,0,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_XS
823,MAQSSN00,MAQSSNG3-FTG,S,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_S
824,MAQSSN00,MAQSSNG3-FTG,M,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_M
825,MAQSSN00,MAQSSNG3-FTG,L,36,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_L
826,MAQSSN00,MAQSSNG3-FTG,XL,34,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_XL
827,MAQSSN00,MAQSSNG3-FTG,XXL,24,0,0,10.48,0,0,0,MAQSSNG3-FTG_Navy_2XL
828,MAQLSW00,MAQLSWG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_XS
829,MAQLSW00,MAQLSWG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_S
830,MAQLSW00,MAQLSWG3-FTG,M,36,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_M
831,MAQLSW00,MAQLSWG3-FTG,L,30,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_L
832,MAQLSW00,MAQLSWG3-FTG,XL,34,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_XL
833,MAQLSW00,MAQLSWG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSWG3-FTG_White_2XL
834,MAQLSB00,MAQLSBG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_XS
835,MAQLSB00,MAQLSBG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_S
836,MAQLSB00,MAQLSBG3-FTG,M,35,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_M
837,MAQLSB00,MAQLSBG3-FTG,L,33,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_L
838,MAQLSB00,MAQLSBG3-FTG,XL,33,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_XL
839,MAQLSB00,MAQLSBG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSBG3-FTG_Black_2XL
840,MAQLSC00,MAQLSCG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_XS
841,MAQLSC00,MAQLSCG3-FTG,S,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_S
842,MAQLSC00,MAQLSCG3-FTG,M,37,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_M
843,MAQLSC00,MAQLSCG3-FTG,L,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_L
844,MAQLSC00,MAQLSCG3-FTG,XL,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_XL
845,MAQLSC00,MAQLSCG3-FTG,XXL,36,0,0,12.28,0,0,0,MAQLSCG3-FTG_Heather_Grey_2XL
846,MAQLSN00,MAQLSNG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_XS
847,MAQLSN00,MAQLSNG3-FTG,S,29,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_S
848,MAQLSN00,MAQLSNG3-FTG,M,36,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_M
849,MAQLSN00,MAQLSNG3-FTG,L,36,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_L
850,MAQLSN00,MAQLSNG3-FTG,XL,33,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_XL
851,MAQLSN00,MAQLSNG3-FTG,XXL,28,0,0,12.28,0,0,0,MAQLSNG3-FTG_Navy_2XL
852,MAQLSR00,MAQLSRG3-FTG,XS,0,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_XS
853,MAQLSR00,MAQLSRG3-FTG,S,30,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_S
854,MAQLSR00,MAQLSRG3-FTG,M,0,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_M
855,MAQLSR00,MAQLSRG3-FTG,L,35,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_L
856,MAQLSR00,MAQLSRG3-FTG,XL,33,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_XL
857,MAQLSR00,MAQLSRG3-FTG,XXL,28,0,0,12.28,0,0,0,MAQLSRG3-FTG_Red_2XL
858,MAQFHW00,MAQFHWG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_XS
859,MAQFHW00,MAQFHWG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_S
860,MAQFHW00,MAQFHWG3-FTG,M,17,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_M
861,MAQFHW00,MAQFHWG3-FTG,L,20,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_L
862,MAQFHW00,MAQFHWG3-FTG,XL,24,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_XL
863,MAQFHW00,MAQFHWG3-FTG,XXL,25,0,0,17.28,0,0,0,MAQFHWG3-FTG_White_2XL
864,MAQFHB00,MAQFHBG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_XS
865,MAQFHB00,MAQFHBG3-FTG,S,21,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_S
866,MAQFHB00,MAQFHBG3-FTG,M,18,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_M
867,MAQFHB00,MAQFHBG3-FTG,L,36,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_L
868,MAQFHB00,MAQFHBG3-FTG,XL,34,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_XL
869,MAQFHB00,MAQFHBG3-FTG,XXL,17,0,0,17.28,0,0,0,MAQFHBG3-FTG_Black_2XL
870,MAQFHC00,MAQFHCG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_XS
871,MAQFHC00,MAQFHCG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_S
872,MAQFHC00,MAQFHCG3-FTG,M,24,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_M
873,MAQFHC00,MAQFHCG3-FTG,L,25,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_L
874,MAQFHC00,MAQFHCG3-FTG,XL,21,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_XL
875,MAQFHC00,MAQFHCG3-FTG,XXL,23,0,0,17.28,0,0,0,MAQFHCG3-FTG_Heather_Grey_2XL
876,MAQFHL00,MAQFHLG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_XS
877,MAQFHL00,MAQFHLG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_S
878,MAQFHL00,MAQFHLG3-FTG,M,23,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_M
879,MAQFHL00,MAQFHLG3-FTG,L,26,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_L
880,MAQFHL00,MAQFHLG3-FTG,XL,25,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_XL
881,MAQFHL00,MAQFHLG3-FTG,XXL,25,0,0,17.28,0,0,0,MAQFHLG3-FTG_Lions_Royal_2XL
882,MAQFHN00,MAQFHNG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_XS
883,MAQFHN00,MAQFHNG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_S
884,MAQFHN00,MAQFHNG3-FTG,M,22,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_M
885,MAQFHN00,MAQFHNG3-FTG,L,47,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_L
886,MAQFHN00,MAQFHNG3-FTG,XL,22,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_XL
887,MAQFHN00,MAQFHNG3-FTG,XXL,46,0,0,17.28,0,0,0,MAQFHNG3-FTG_Navy_2XL
888,MAQFHF00,MAQFHFG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_XS
889,MAQFHF00,MAQFHFG3-FTG,S,25,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_S
890,MAQFHF00,MAQFHFG3-FTG,M,25,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_M
891,MAQFHF00,MAQFHFG3-FTG,L,23,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_L
892,MAQFHF00,MAQFHFG3-FTG,XL,24,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_XL
893,MAQFHF00,MAQFHFG3-FTG,XXL,24,0,0,17.28,0,0,0,MAQFHFG3-FTG_Green_2XL
894,MAQFHR00,MAQFHRG3-FTG,XS,0,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_XS
895,MAQFHR00,MAQFHRG3-FTG,S,24,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_S
896,MAQFHR00,MAQFHRG3-FTG,M,50,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_M
897,MAQFHR00,MAQFHRG3-FTG,L,23,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_L
898,MAQFHR00,MAQFHRG3-FTG,XL,21,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_XL
899,MAQFHR00,MAQFHRG3-FTG,XXL,24,0,0,17.28,0,0,0,MAQFHRG3-FTG_Red_2XL
900,MAQFCW00,MAQFCWG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_XS
901,MAQFCW00,MAQFCWG3-FTG,S,25,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_S
902,MAQFCW00,MAQFCWG3-FTG,M,19,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_M
903,MAQFCW00,MAQFCWG3-FTG,L,48,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_L
904,MAQFCW00,MAQFCWG3-FTG,XL,13,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_XL
905,MAQFCW00,MAQFCWG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCWG3-FTG_White_2XL
906,MAQFCB00,MAQFCBG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_XS
907,MAQFCB00,MAQFCBG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_S
908,MAQFCB00,MAQFCBG3-FTG,M,49,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_M
909,MAQFCB00,MAQFCBG3-FTG,L,71,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_L
910,MAQFCB00,MAQFCBG3-FTG,XL,47,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_XL
911,MAQFCB00,MAQFCBG3-FTG,XXL,51,0,0,16.28,0,0,0,MAQFCBG3-FTG_Black_2XL
912,MAQFCC00,MAQFCCG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_XS
913,MAQFCC00,MAQFCCG3-FTG,S,21,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_S
914,MAQFCC00,MAQFCCG3-FTG,M,26,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_M
915,MAQFCC00,MAQFCCG3-FTG,L,23,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_L
916,MAQFCC00,MAQFCCG3-FTG,XL,22,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_XL
917,MAQFCC00,MAQFCCG3-FTG,XXL,25,0,0,16.28,0,0,0,MAQFCCG3-FTG_Heather_Grey_2XL
918,MAQFCL00,MAQFCLG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_XS
919,MAQFCL00,MAQFCLG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_S
920,MAQFCL00,MAQFCLG3-FTG,M,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_M
921,MAQFCL00,MAQFCLG3-FTG,L,23,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_L
922,MAQFCL00,MAQFCLG3-FTG,XL,25,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_XL
923,MAQFCL00,MAQFCLG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCLG3-FTG_Lions_Royal_2XL
924,MAQFCN00,MAQFCNG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_XS
925,MAQFCN00,MAQFCNG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_S
926,MAQFCN00,MAQFCNG3-FTG,M,23,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_M
927,MAQFCN00,MAQFCNG3-FTG,L,23,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_L
928,MAQFCN00,MAQFCNG3-FTG,XL,22,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_XL
929,MAQFCN00,MAQFCNG3-FTG,XXL,24,0,0,16.28,0,0,0,MAQFCNG3-FTG_Navy_2XL
930,MAQFCR00,MAQFCRG3-FTG,XS,0,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_XS
931,MAQFCR00,MAQFCRG3-FTG,S,24,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_S
932,MAQFCR00,MAQFCRG3-FTG,M,25,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_M
933,MAQFCR00,MAQFCRG3-FTG,L,48,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_L
934,MAQFCR00,MAQFCRG3-FTG,XL,48,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_XL
935,MAQFCR00,MAQFCRG3-FTG,XXL,25,0,0,16.28,0,0,0,MAQFCRG3-FTG_Red_2XL
936,MAQVJB00,MAQVJBG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_XS
937,MAQVJB00,MAQVJBG3-FTG,S,21,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_S
938,MAQVJB00,MAQVJBG3-FTG,M,75,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_M
939,MAQVJB00,MAQVJBG3-FTG,L,110,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_L
940,MAQVJB00,MAQVJBG3-FTG,XL,143,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_XL
941,MAQVJB00,MAQVJBG3-FTG,XXL,2,0,0,26.35,0,0,30.56,MAQVJBG3-FTG_Black_2XL
942,MAQVJC00,MAQVJCG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_XS
943,MAQVJC00,MAQVJCG3-FTG,S,17,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_S
944,MAQVJC00,MAQVJCG3-FTG,M,16,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_M
945,MAQVJC00,MAQVJCG3-FTG,L,32,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_L
946,MAQVJC00,MAQVJCG3-FTG,XL,32,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_XL
947,MAQVJC00,MAQVJCG3-FTG,XXL,52,0,0,26.35,0,0,30.56,MAQVJCG3-FTG_Grey_2XL
948,MAQVJN00,MAQVJNG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_XS
949,MAQVJN00,MAQVJNG3-FTG,S,4,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_S
950,MAQVJN00,MAQVJNG3-FTG,M,63,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_M
951,MAQVJN00,MAQVJNG3-FTG,L,76,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_L
952,MAQVJN00,MAQVJNG3-FTG,XL,27,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_XL
953,MAQVJN00,MAQVJNG3-FTG,XXL,0,0,0,26.35,0,0,30.56,MAQVJNG3-FTG_Navy_2XL
954,MAQVJR00,MAQVJRG3-FTG,XS,0,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_XS
955,MAQVJR00,MAQVJRG3-FTG,S,20,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_S
956,MAQVJR00,MAQVJRG3-FTG,M,48,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_M
957,MAQVJR00,MAQVJRG3-FTG,L,47,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_L
958,MAQVJR00,MAQVJRG3-FTG,XL,14,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_XL
959,MAQVJR00,MAQVJRG3-FTG,XXL,0,0,0,26.35,0,0,30.56,MAQVJRG3-FTG_Red_2XL
960,WSQVVB00,WSQVVBG3-FTG,XXL,24,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_2XL
961,WSQVVB00,WSQVVBG3-FTG,L,66,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_L
962,WSQVVB00,WSQVVBG3-FTG,M,41,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_M
963,WSQVVB00,WSQVVBG3-FTG,S,21,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_S
964,WSQVVB00,WSQVVBG3-FTG,XL,67,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XL
965,WSQVVB00,WSQVVBG3-FTG,XS,16,0,0,33,0,0,36,WSQVVBG3-FTG_BLACK_XS
966,WSQVV500,WSQVV5G3-FTG,XXL,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_2XL
967,WSQVV500,WSQVV5G3-FTG,L,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_L
968,WSQVV500,WSQVV5G3-FTG,M,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_M
969,WSQVV500,WSQVV5G3-FTG,S,11,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_S
970,WSQVV500,WSQVV5G3-FTG,XL,12,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_XL
971,WSQVV500,WSQVV5G3-FTG,XS,0,0,0,33,0,0,36,WSQVV5G3-FTG_LT_BLUE_XS
972,WSQVVF00,WSQVVFG3-FTG,XXL,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_2XL
973,WSQVVF00,WSQVVFG3-FTG,L,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_L
974,WSQVVF00,WSQVVFG3-FTG,M,11,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_M
975,WSQVVF00,WSQVVFG3-FTG,S,0,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_S
976,WSQVVF00,WSQVVFG3-FTG,XL,12,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_XL
977,WSQVVF00,WSQVVFG3-FTG,XS,0,0,0,33,0,0,36,WSQVVFG3-FTG_SAGE_GREEN_XS
978,WSQVVN00,WSQVVNG3-FTG,XXL,25,0,0,33,0,0,36,WSQVVNG3-FTG_NAVY_2XL
